Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Czech,15,20,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Macedonian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Polish,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Russian,25,15,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Serbian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Serbo-Croatian,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Slovak,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Slovenian,15,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Ukrainian,20,20,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Latvian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Lithuanian,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Estonian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Finnish,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Hungarian,40,35,10,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Greek,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Armenian,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Turkish,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Amharic,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Arabic,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Hebrew,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Maltese,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Somali,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Tigrigna,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Bengali,10,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Gujarati,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Hindi,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Kurdish,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Panjabi (Punjabi),35,25,0,0,10
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Pashto,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Persian (Farsi),0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Sindhi,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Sinhala (Sinhalese),0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Urdu,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Malayalam,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Tamil,0,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Telugu,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Japanese,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Korean,0,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Cantonese,35,30,0,0,10
Yukon Territory / Territoire du Yukon (60)   00010,  Female,"      Chinese, n.o.s.",40,25,0,10,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Mandarin,40,35,0,10,0
